,alpha,beta,delta_m,eta_spin,lam,lamb,mmax,mmin,mpp,mu_chi_1,mu_chi_1_at_0,mu_chi_2,mu_chi_2_at_0,rho_chi_1,rho_chi_2,sigma_chi_1,sigma_chi_1_at_0,sigma_chi_2,sigma_chi_2_at_0,sigma_spin,sigpp,xi_spin
4237,3.9568682,1.0610828,3.5008278,0.989007,0.067076944,2.5166407,90.07147,5.5818796,33.574802,0.07854697,0.053815242,0.7456001,0.06308358,-0.5647384,0.70650864,0.4664785,0.17730023,0.73624337,0.61969966,3.2249334,4.4663324,0.92496955
4238,3.7063785,1.0997887,4.6420536,0.99012446,0.0327234,4.145604,92.39171,4.736,33.092075,0.9665179,0.053952917,0.2163696,0.40288848,-0.97124904,-0.56564355,0.53132457,0.36954024,0.27106956,0.36184874,1.8090457,1.7380741,0.6043819
4239,3.93081,1.4470615,3.343812,0.8774963,0.019640556,4.0858097,76.33354,5.931535,35.579407,0.0031623847,0.03442134,0.11564777,0.2080526,0.7180215,-0.9341829,0.14472975,0.24527061,0.16599771,0.25598246,2.9316561,4.5968237,0.504289
4240,3.3981576,0.03096819,8.633538,0.97798294,0.035006303,0.60141087,96.17534,4.1551123,34.938747,0.95921856,0.13082686,0.9199635,0.078176625,-0.98168254,0.6310686,0.5775895,0.79644704,0.73233455,0.3607545,2.732402,6.7127757,0.7236483
4241,2.8904686,0.14966464,6.5590096,0.9664763,0.035194285,4.167596,73.16937,3.8348043,34.19776,0.5196163,0.04809604,0.9804223,0.19157137,-0.314031,-0.9387863,0.75055605,0.33699685,0.45192322,0.19201782,3.223059,1.9555283,0.52234954
4242,2.9061508,0.2720456,7.553218,0.9486007,0.02467353,3.3903513,73.697174,3.6379185,34.96393,0.73046017,0.06711653,0.98310333,0.21938163,-0.7374486,-0.90452665,0.7651649,0.38986942,0.4849096,0.27501792,2.7396007,1.5314276,0.24956463
4243,3.477149,0.53758144,4.0226326,0.78803706,0.04695156,2.3865366,88.1564,5.46772,35.117123,0.05773283,0.04362725,0.7164738,0.18221557,-0.45921886,-0.97748446,0.9008877,0.18088023,0.0971141,0.13286297,0.7946594,1.9838945,0.6601139
4244,3.7181711,-0.53612196,4.098594,0.8345568,0.05403807,3.7879515,83.96777,5.4632864,35.76535,0.11031897,0.10991175,0.55591506,0.24172467,-0.94655436,-0.9344339,0.9642001,0.19756626,0.065446585,0.11166599,1.953274,4.968873,0.5923963
4245,3.7383451,1.6319366,4.684337,0.8305204,0.022031242,3.7055063,82.05472,5.444374,33.661983,0.8576431,0.08406286,0.6012441,0.10063757,-0.6708405,0.8555511,0.8940095,0.3569107,0.07762679,0.35939103,3.5732934,2.8895442,0.835955
4246,3.8713021,-0.24487734,5.798772,0.96289295,0.03552129,4.581703,80.77158,4.4054976,32.532875,0.4611437,0.022676306,0.41526258,0.35436633,0.4213122,-0.08734393,0.2180713,0.27954796,0.88943154,0.13374463,1.4240211,5.6746783,0.5261748
4247,3.2742352,0.9005294,2.844261,0.72483474,0.025291933,3.954214,74.93038,4.4209948,34.658546,0.9492322,0.024469985,0.93112326,0.027913393,-0.8655335,0.2861085,0.8702791,0.5715596,0.072362654,0.31045094,3.4375057,3.1920948,0.7992882
4248,3.8860903,2.2522163,4.155554,0.891836,0.019401705,3.3012953,88.692696,5.713072,32.865765,0.014477908,0.09670633,0.12187011,0.38261184,0.8706944,-0.3824048,0.18067099,0.032723673,0.8102187,0.6478755,1.7269728,6.4498005,0.3433856
4249,3.7780252,1.051779,7.6165624,0.65500253,0.016656626,4.3837347,88.612335,5.0770197,33.113873,0.5126748,0.27152374,0.6105805,0.13846527,-0.92734194,-0.023421288,0.50183976,0.43027157,0.39396402,0.84288955,1.5103848,2.8514,0.76344883
