Unnamed: 0,alpha,beta,delta_m,eta_spin,lam,lamb,mmax,mmin,mpp,mu_chi_1,mu_chi_1_at_0,mu_chi_2,mu_chi_2_at_0,rho_chi_1,rho_chi_2,sigma_chi_1,sigma_chi_1_at_0,sigma_chi_2,sigma_chi_2_at_0,sigma_spin,sigpp,xi_spin,rho_chi_1_true,rho_chi_2_true
91,4.0803976,1.3513238,7.016672,0.7846021,0.008902872,3.0999508,75.55669,4.699419,35.093884,0.59419405,0.05732052,0.8142721,0.039454326,-0.9382955,-0.59400433,0.37492323,0.63202375,0.11802245,0.9887927,2.514882,3.2264926,0.30069527,-0.20850984967569303,-0.41013260978414895
92,3.5731263,1.9386909,6.5735044,0.79690045,0.014545609,4.95199,76.79872,4.6725936,32.08076,0.5647688,0.012856859,0.8174658,0.09665368,-0.841783,0.48076105,0.73279804,0.4271253,0.8552238,0.6972995,0.67012817,4.156508,0.33398253,-0.22368611712597194,0.0770821646769361
93,3.8224778,1.1505017,5.8376102,0.87660366,0.014871562,5.151224,70.91587,5.267701,34.966675,0.8330671,0.08604385,0.57869625,0.08120447,-0.96407294,-0.24236333,0.5833715,0.82037723,0.7051912,0.1180254,1.1141598,1.8674209,0.3014446,-0.6133761741253043,-0.046504072788849035
94,3.701754,0.90000486,3.593703,0.6351983,0.05880055,3.4459915,92.24436,5.5947227,30.321918,0.54671276,0.13207567,0.56474537,0.21190235,-0.9920358,0.2769649,0.33887583,0.3963804,0.1471477,0.8611153,1.5379854,7.7609386,0.38453162,-0.7874823552459083,0.20547228955821087
95,3.7995853,1.5825148,6.0559587,0.5351175,0.046408363,1.9746933,90.135994,4.596558,30.480797,0.3835476,0.042718276,0.54578894,0.24105234,-0.9410049,0.513255,0.21323058,0.5561909,0.3656171,0.9441488,0.79061717,7.047685,0.37552306,-0.3057420024801452,0.36062845168256646
96,3.3164515,1.1247909,3.710025,0.94511944,0.025143474,3.6289291,73.0076,4.8251896,37.520077,0.66703963,0.24875085,0.34312278,0.09061836,-0.95441365,-0.10714638,0.90239406,0.5997151,0.66199136,0.88439727,2.7306697,1.6468512,0.7288227,-0.4332481701831006,-0.014206772780647709
97,3.3316202,0.6746156,4.9420276,0.93021137,0.020322572,3.6248884,79.27147,4.765273,37.606133,0.5217677,0.25440973,0.09994302,0.21804553,-0.989457,0.029136896,0.9486192,0.39478528,0.5456754,0.6444821,2.8273633,1.9663358,0.53230125,-0.8833057606556456,0.004200684825824604
98,3.706606,0.17517948,5.0700183,0.65779215,0.064657554,2.8733425,81.548134,5.111685,31.865396,0.4569087,0.012938084,0.94560015,0.010751577,-0.8866259,0.10821724,0.5786303,0.36770597,0.7610503,0.1283291,3.7206094,4.8083525,0.6313877,-0.2262584846619886,0.018833328943465396
99,3.5894194,1.777812,7.7187624,0.951329,0.014373058,3.3107672,87.120605,3.3012927,32.86154,0.9939747,0.012588901,0.68807673,0.6547427,-0.9594236,-0.01368469,0.42055523,0.34200218,0.14604874,0.8183063,1.5330081,4.7217846,0.9255307,-0.6099268717894825,-0.0071835281105244305
100,3.631701,1.194272,6.86664,0.9356501,0.024868794,3.692154,78.81895,4.771592,32.994034,0.9638854,0.03599219,0.7100721,0.29218405,-0.9463225,0.034155607,0.13350941,0.5714809,0.10216462,0.7646122,2.0393503,3.1993692,0.96694976,-0.37361726640557164,0.022110892541771746
101,3.7863693,2.5866451,6.2731466,0.7195561,0.010013198,3.6289349,72.04108,4.047239,33.904236,0.15758625,0.18154024,0.55531883,0.04735434,-0.98821753,0.1227088,0.4089226,0.27980122,0.8792367,0.3216452,1.0178443,4.1486588,0.95526445,-0.8177652986053762,0.02374390750836393
102,3.419681,0.08302522,3.8106873,0.8342153,0.045771547,3.5471106,98.02231,5.604227,34.410057,0.93813187,0.09422034,0.57217455,0.22102435,0.72916424,0.19853628,0.8912766,0.1001942,0.14617132,0.039844163,3.6499095,2.9872265,0.9664885,0.6403008139120898,0.06330277992280427
103,3.4205575,-0.14737415,4.0531917,0.7153941,0.067575455,3.427372,96.42677,5.546482,35.5007,0.92607516,0.21151118,0.7101902,0.34870622,0.42377365,0.28872716,0.83657223,0.12503317,0.07754497,0.10450133,3.6235852,3.5743299,0.98384434,0.3900176915336428,0.10021712495457942
104,3.2058516,1.6891181,7.7269173,0.65775806,0.022466717,3.3293839,72.91385,3.727627,33.867645,0.70649874,0.14415337,0.500628,0.011166931,-0.8007396,0.0748626,0.12830809,0.3634686,0.89365244,0.34901294,3.0330253,2.8450875,0.045944694,-0.25686766369962566,0.02292592155242898
105,3.7091193,0.66959333,3.9888687,0.8857964,0.059678376,4.015789,98.69896,5.834217,34.038456,0.4903695,0.002360552,0.79402745,0.3681311,-0.6399604,0.7589601,0.98504454,0.16832931,0.062373076,0.1705699,1.7535746,4.5333114,0.0056002717,-0.4007346510803324,0.318280255433414
106,3.4572754,1.4615564,4.8939276,0.9387058,0.03592637,3.315978,70.33503,5.1665115,33.50074,0.84773797,0.0057133026,0.9249922,0.22296797,-0.8996869,-0.47547638,0.6885444,0.37000543,0.0070242793,0.40764475,3.194169,2.0114813,0.9956315,-0.36056024637377154,-0.21128276129405033
107,3.0719876,1.4504583,4.232339,0.7660736,0.06490091,2.2260618,77.68997,5.1621294,35.243675,0.79555976,0.15258041,0.06190683,0.073993914,0.21044719,0.56169426,0.5875105,0.35170874,0.926291,0.0154472785,1.1046067,3.0768492,0.30501944,0.13717612259590115,0.10245090938668028
108,4.4172077,0.99197125,4.9853086,0.86145335,0.018685902,4.77429,90.63142,4.9595594,33.195175,0.6514774,0.12382081,0.96687955,0.217371,-0.7714199,0.28481352,0.7993682,0.14423546,0.50189,0.038395215,1.6660297,5.818921,0.98240757,-0.6808405723595826,0.05438717441624559
109,3.566793,3.8052268,3.7388878,0.76239383,0.022326827,3.2346716,83.83204,5.2269077,33.38452,0.6690472,0.01210473,0.8955458,0.039469905,-0.37301004,0.032654643,0.3178429,0.10082475,0.8521539,0.34681436,2.0570574,2.7762928,0.9928986,-0.11823319851658355,0.007977228208461534
110,4.388479,1.7241569,3.42612,0.7470978,0.032097433,3.2680655,92.45218,5.865005,32.73551,0.4386526,0.019240845,0.6217158,0.24979375,0.5260807,0.02798605,0.8644469,0.13606876,0.026789315,0.020655926,2.735698,4.7512126,0.5548786,0.36250238543128127,0.009140150116559671
111,3.6224942,0.4434886,5.651283,0.92874825,0.01203178,4.541561,82.201294,4.0565214,35.27397,0.85128057,0.09004932,0.8386777,0.04400342,-0.26576805,-0.6029105,0.075283684,0.23099531,0.43149439,0.02565846,1.3765143,3.3405218,0.7128835,-0.1585418610366875,-0.37068110342442967
112,3.5346546,-0.8738586,10.288637,0.8606142,0.019080097,4.3196983,91.81409,3.911416,33.59897,0.45581412,0.270197,0.54225075,0.06579617,0.12820625,-0.01710403,0.9655893,0.059661083,0.6985716,0.31865382,0.80207413,3.908843,0.020306293,0.08076287791352604,-0.0020053197448650327
113,3.0996447,2.378642,3.9959178,0.7412332,0.1597562,0.14093494,93.01609,5.8451667,33.29742,0.61270446,0.12349997,0.5799917,0.2896463,-0.8745029,-0.81242085,0.83389145,0.17143153,0.5299204,0.24663949,3.115139,5.202334,0.500387,-0.6693864701935165,-0.328579911271024
114,3.33711,1.6363933,3.5156174,0.8528353,0.0440874,1.0257416,96.21321,5.1120014,34.938606,0.52533,0.20838508,0.51312983,0.08517503,-0.12231904,0.40196764,0.536811,0.15312669,0.73702437,0.16998169,1.1809373,4.130456,0.58108836,-0.07120362249324869,0.09048920458793057
115,3.368266,1.6223216,4.0305114,0.7545096,0.066093825,1.3394651,82.29501,5.606852,33.393517,0.6673715,0.12335935,0.59386134,0.19373481,0.6807978,-0.33872777,0.662443,0.09826329,0.44561565,0.25477272,0.99911886,5.0077815,0.32538566,0.5550430582718074,-0.09222609025276157
116,3.2539678,1.3461976,3.0156777,0.72332406,0.05683918,2.512207,96.75073,5.108142,34.39207,0.6032661,0.12403418,0.96041816,0.3069606,-0.53629607,0.7951609,0.35451946,0.08735216,0.69916224,0.032177538,1.4865091,4.088093,0.36609268,-0.48233011051881386,0.4200981089431321
117,3.1286464,0.5281584,4.0390735,0.7665265,0.056849748,2.319851,90.29176,4.961072,35.731285,0.7292238,0.14549619,0.96959317,0.1736739,-0.5214518,0.377756,0.29585353,0.117974,0.6374448,0.070448086,0.8490132,4.07681,0.6520678,-0.4412001400403815,0.13864078829690776
118,3.353856,3.2259111,1.7656428,0.91969776,0.0757728,2.138855,75.11843,5.893142,32.78958,0.7599543,0.16273722,0.94753563,0.2288356,0.29107308,0.93722105,0.35234073,0.064482026,0.8649285,0.3548502,2.1636465,4.0900292,0.47998157,0.19668790534214908,0.6544009425847347
119,3.4578447,3.6306396,2.0415568,0.8616812,0.07037246,2.1500912,84.28488,5.933847,32.40808,0.92974836,0.14794205,0.9675643,0.3573823,-0.4563735,-0.021553457,0.5347132,0.07714426,0.592529,0.031229718,0.9544275,4.309812,0.44232368,-0.4316906079957294,-0.004686072468978831
120,3.4702067,2.4841413,4.3640227,0.9024157,0.06705521,1.9702806,78.52576,5.979657,32.647163,0.9344932,0.23251553,0.9075692,0.083656274,0.76772773,-0.25472683,0.2708456,0.09394727,0.13736849,0.30409065,1.9367217,3.3632474,0.80754274,0.610224969336999,-0.1088962620578332
121,3.7127938,0.35866857,3.5018506,0.7993959,0.043055154,4.233259,89.98961,5.7706957,35.856438,0.76950806,0.14668937,0.6747942,0.052960847,-0.92187923,0.3282808,0.23687056,0.3754758,0.5976301,0.12774862,1.2793345,3.3778872,0.73098403,-0.4814958342493228,0.12873813365929274
122,3.4175458,-0.14588499,4.560924,0.9175476,0.042861763,5.1502895,94.76815,5.1359572,34.87819,0.79467285,0.22484834,0.59930915,0.05530014,-0.77070445,0.2524439,0.07926606,0.25234324,0.7553061,0.37163857,0.9488828,3.2586827,0.8128146,-0.35458581714268944,0.09497115517563316
123,4.0133457,1.5236204,4.2791057,0.7883794,0.035473295,2.4684296,95.33803,5.400238,32.955513,0.45829347,0.24134168,0.4446267,0.050361164,0.7121837,0.03957939,0.9315139,0.19975068,0.7568237,0.0014951649,1.8083309,4.4896135,0.98254484,0.6443474778212844,0.0044621480204995465
124,3.091022,-0.1200217,6.3395844,0.7460686,0.031116085,2.6842117,94.72955,4.2555323,36.238106,0.79217297,0.194976,0.7472125,0.0767417,-0.63806975,-0.103226006,0.084130086,0.09699217,0.12896965,0.18073556,1.1124804,2.649105,0.34927398,-0.4412422755198203,-0.09439567544030059
125,3.5428252,0.46194816,6.0511827,0.9642148,0.029991902,2.736082,86.51841,4.5516605,34.06928,0.6219089,0.21156482,0.65712166,0.17502162,0.53256226,0.008134127,0.7457624,0.21486704,0.42821488,0.07745593,1.6814743,4.742926,0.7781344,0.4425024637460712,0.0018517916345022862
126,2.8986597,0.4512303,4.82187,0.5588681,0.053653598,1.8993492,87.340454,4.9864492,37.3274,0.57928973,0.2062482,0.5043174,0.009355647,-0.8505467,-0.87545824,0.67426926,0.057299837,0.2257371,0.22953336,1.5017679,2.1448164,0.62075365,-0.7008051147467554,-0.5983106566151061
127,4.4663277,0.6286731,6.4026246,0.5636386,0.021917854,4.0348015,89.64223,5.003704,32.441673,0.99391055,0.22548324,0.5823949,0.08283662,-0.675892,-0.91923803,0.40752187,0.07648204,0.25498265,0.013379141,2.0354278,6.9534383,0.40527487,-0.6730589034746999,-0.7070248753818732
128,3.9669633,-0.16199732,6.3087454,0.83276236,0.01640705,5.103197,88.23518,4.987258,33.87872,0.7899183,0.16018091,0.3525964,0.04892219,0.803326,0.456774,0.75071126,0.09462617,0.38404623,0.04084414,0.9724941,5.6957927,0.675217,0.7427086072941728,0.13032264609091676
129,3.9894624,0.28339696,5.5020375,0.85467196,0.02312718,5.2075567,84.64327,4.8237925,33.95844,0.541354,0.23678444,0.44235072,0.044184033,0.7836571,-0.18850046,0.6500841,0.14730951,0.26141435,0.057871353,0.96944773,4.474075,0.6374419,0.6855241860682707,-0.07050187257325885
130,4.0742435,1.8087997,4.5592594,0.86864835,0.017485883,3.316804,86.53393,4.977258,34.45517,0.4161816,0.085088514,0.6511899,0.122951806,-0.94730747,-0.15182316,0.8506077,0.5529902,0.9136608,0.4596005,1.0806761,4.1059484,0.9861064,-0.3684356415167039,-0.01593362216981861
131,3.2306285,0.46290135,5.313215,0.8589305,0.087461926,3.2833967,82.50947,5.17395,33.53789,0.71547526,0.15888235,0.41700262,0.06770252,0.8737606,0.18336391,0.23128422,0.08944986,0.03856888,0.107271925,2.389605,4.0466967,0.99499667,0.7924709674506047,0.15277455830615794
132,3.3260279,1.4909439,3.3142543,0.8579762,0.034266725,3.265808,76.319145,5.529212,31.23948,0.4542406,0.10895343,0.650985,0.07109861,0.3045436,-0.14132184,0.61204964,0.14860874,0.68520135,0.2132749,1.7860241,4.694582,0.9206632,0.17493837436110657,-0.026322132567959282
133,3.47969,2.386147,5.70219,0.6453209,0.09613335,1.5460415,92.48049,4.9887953,31.79309,0.8132414,0.16593127,0.8903755,0.080884315,-0.051320672,0.6602026,0.34630015,0.051933933,0.47461152,0.07493196,1.5918834,6.434899,0.9666764,-0.041316718266429714,0.363487138187131
134,3.6252708,-0.067943096,6.242278,0.919139,0.043723784,4.634178,76.959335,5.308706,36.290524,0.20778437,0.07853323,0.17161492,0.18059175,-0.7764303,-0.36398864,0.8101862,0.36876297,0.6013775,0.2659599,0.8279568,1.4933116,0.117717296,-0.33268916339073923,-0.06299602499947823
135,3.7932448,-0.41274154,6.5165877,0.9156523,0.039234452,4.5768967,76.76619,5.2515078,35.78415,0.14562243,0.078125715,0.16143584,0.1579638,-0.78143,-0.11697936,0.8046364,0.3261203,0.7261277,0.24137817,0.86682796,1.5791974,0.14034393,-0.33749764463116105,-0.015696183534827057
136,3.1458788,-0.73282886,3.1686394,0.8194072,0.058468387,4.1033726,77.97036,5.286993,34.393314,0.69634324,0.09256641,0.44672266,0.07107136,-0.5289031,0.50665617,0.89356524,0.46629596,0.2775254,0.10010596,0.99337584,1.5821205,0.10916299,-0.20236837168673963,0.1615049093156394
137,3.537188,1.1094191,3.2395442,0.7574221,0.037636958,2.057046,80.290565,5.013184,34.51188,0.08299115,0.22430457,0.32880327,0.23844388,0.1228292,0.6457541,0.3703388,0.14158095,0.76968575,0.14222252,1.3394574,1.6482856,0.9725795,0.10026200699860176,0.2035492183910344
138,3.5224042,0.44780564,3.2953486,0.8673308,0.025874088,4.8165607,95.18004,5.9720087,34.69439,0.97138375,0.10307747,0.5346071,0.17028917,-0.49877596,-0.44613987,0.66018283,0.18249503,0.233818,0.11939948,1.2924373,1.9289231,0.96156,-0.29966817579085564,-0.18374199288805965
139,4.051298,-0.90225875,6.1208,0.93863857,0.021936877,6.5222626,89.83809,5.106019,36.15737,0.36276004,0.060754813,0.8146186,0.04560656,0.21064794,0.1850475,0.21608168,0.23445953,0.5933695,0.06617536,1.0617179,1.0273678,0.7403069,0.1117072718089493,0.07598821025869429
140,3.720193,-0.028842926,6.2590485,0.84913266,0.017936638,3.9962978,81.72306,4.4362803,35.40334,0.31733873,0.15415198,0.09042537,0.24110366,-0.6368511,0.032735705,0.96395916,0.007686229,0.5018647,0.28415704,1.5828267,2.1349628,0.46621156,-0.523884885676607,0.004957090886461489
141,3.7940912,0.3817761,5.5566688,0.8739921,0.018608369,5.2593718,72.129715,4.8800077,34.755898,0.68911076,0.16465764,0.20845418,0.12362473,-0.6566787,-0.2756027,0.9535951,0.030461129,0.6193426,0.11022264,0.6791172,6.639624,0.52321744,-0.5791201344834587,-0.03889138473730577
142,4.0507135,0.5224929,5.734107,0.7496838,0.03444618,4.361905,86.95465,5.53374,31.876457,0.6997701,0.19072826,0.68850994,0.08331923,0.6020124,-0.09218913,0.15391234,0.08890184,0.65131676,0.054725025,2.5323803,3.7325642,0.57252926,0.5484811829236406,-0.03666740767052372
143,3.7914853,0.43575215,5.5387597,0.7504981,0.046908416,2.221013,99.48059,5.6129904,34.916775,0.735255,0.19730106,0.68241143,0.13228588,-0.70066565,0.34728432,0.9073082,0.087923005,0.1732225,0.09374776,3.292368,2.1291318,0.32929647,-0.626492602837835,0.10839003202837337
144,3.6883125,0.7641535,4.6778708,0.88539,0.01737631,3.9548702,99.39467,4.307478,36.356453,0.93966055,0.24946234,0.2945707,0.04068758,0.56621325,-0.19888943,0.72903705,0.075737596,0.70459527,0.061505485,2.396238,3.0464108,0.70892805,0.44761867394521987,-0.030869386604376044
145,3.9890213,1.296483,4.729671,0.7254398,0.03005045,2.48026,85.99214,5.3614244,36.902424,0.51560676,0.18181762,0.5101792,0.023653511,0.045048356,0.9782876,0.6162728,0.013778754,0.5002513,0.069581,1.1022884,3.2405515,0.8175806,0.030034158170924863,0.9019559492906356
146,3.8750987,1.0406199,3.5507998,0.7215258,0.022671752,3.281598,94.84161,5.5736203,36.615192,0.36451936,0.3007295,0.6955617,0.038354997,-0.85636777,0.8921422,0.9001751,0.05420369,0.38348487,0.133374,1.8579489,5.185864,0.765768,-0.7364010648933876,0.464348074006268
147,4.237627,1.6899426,5.459852,0.8151823,0.028838202,2.7941751,90.44795,5.702298,37.33564,0.45404065,0.22844006,0.5767409,0.0345354,-0.7373439,0.792258,0.87347734,0.10174479,0.39653143,0.031315017,1.2086908,4.6574087,0.59911865,-0.6395303654417186,0.34129337946081584
148,4.3349895,1.6144264,4.7566586,0.80211896,0.03249253,3.0710707,83.38392,5.4389815,36.40085,0.36553192,0.23339434,0.649005,0.045774292,-0.4921431,0.80972576,0.89100045,0.057461243,0.48817542,0.124581374,0.7779284,4.0713634,0.70671755,-0.35476658782015197,0.30996467666862443
149,4.376564,1.3736312,5.3901653,0.89242077,0.019798573,3.1999063,81.05609,5.363559,36.13485,0.35373092,0.2466703,0.7558109,0.03604941,-0.71158624,0.9063693,0.9223211,0.07350073,0.7877411,0.10464445,1.1828506,3.7401285,0.8028859,-0.5571214936060158,0.366489032018496
150,3.8253455,1.4431214,3.2375221,0.7144835,0.034045823,5.665827,97.35727,5.9412274,32.33828,0.8824407,0.14726591,0.16721754,0.110211596,-0.73069143,-0.8946263,0.9217231,0.3471645,0.47306854,0.34201747,2.4605026,3.2618768,0.575422,-0.2819750419239595,-0.4710594033857243
151,3.8609185,1.61463,4.2783136,0.67766905,0.035788015,5.6298656,98.195984,5.9251842,32.902374,0.74576044,0.21486238,0.06239622,0.25955454,-0.8682157,-0.8834917,0.8624185,0.277219,0.51381224,0.48381305,2.4598691,2.8982468,0.6221688,-0.5260910180717079,-0.40799570584079814
152,3.9394817,1.7511246,3.0552468,0.8756224,0.044834986,1.6501474,90.654915,5.5589943,33.352154,0.6996956,0.030409994,0.9450972,0.14892675,-0.17957109,0.46718395,0.20462064,0.24589495,0.9792246,0.08447972,2.0653238,5.610097,0.41015822,-0.09989670275588723,0.1402791806846356
153,3.6195326,0.30239868,5.007906,0.7643927,0.019551123,2.931158,78.759415,4.170189,35.924316,0.63999707,0.29734668,0.4625466,0.07283863,-0.7683217,-0.26166123,0.3269079,0.18313551,0.004575673,0.17836857,1.436288,2.7183514,0.14259432,-0.5301659617753769,-0.19571257007514598
154,3.83772,1.0012956,7.8614273,0.8207738,0.02188869,4.5002556,95.87576,4.3175583,32.064117,0.7120872,0.25004342,0.8912398,0.06964376,-0.93153316,-0.1457758,0.17176186,0.48165303,0.21467327,0.2329131,3.254068,5.542203,0.70710695,-0.5070827240788738,-0.09011448112080278
155,3.9190779,1.561233,6.02957,0.8434992,0.01272958,4.6651087,81.065094,4.734497,34.20218,0.63815755,0.15807952,0.21583274,0.3282484,-0.5119988,0.582548,0.69673556,0.05571597,0.5748212,0.15395035,2.5990763,2.7896318,0.5209479,-0.4897282651819125,0.15053246752897884
156,3.445075,2.52324,4.5766344,0.86648893,0.023366967,3.8363276,87.46858,5.0267515,34.905624,0.98205507,0.22013865,0.26861858,0.14057541,-0.70636797,-0.047651768,0.25288063,0.11797682,0.41576126,0.19326082,3.7897792,2.23916,0.5465063,-0.5363880015799717,-0.018087189569834947
157,3.897513,3.106008,7.2478423,0.7126349,0.015821747,2.1964436,85.03263,3.556635,33.704525,0.99655485,0.10391477,0.02903193,0.108268455,-0.35667658,-0.033167064,0.70182955,0.23240097,0.9858521,0.06190118,0.844934,5.012513,0.8569128,-0.2186521505278708,-0.0037304693149057735
158,3.4419155,2.1556869,6.3896284,0.9025352,0.018376185,2.9012012,87.397835,4.21137,33.957615,0.9452089,0.25570822,0.22865407,0.22013886,0.21919692,-0.52395606,0.13764933,0.33791158,0.2883635,0.10057351,2.0409298,1.9854805,0.575399,0.14955154330427198,-0.3383250479805547
159,3.802164,1.4741299,7.3549633,0.9476254,0.009625845,3.0851555,96.61415,4.204029,33.401737,0.95998645,0.22102468,0.20499127,0.28829965,0.028805137,0.27561474,0.09329017,0.09738038,0.33740774,0.39884263,0.8463962,2.5423694,0.44548067,0.017577370471848743,0.11883714716303426
160,3.970272,1.7266204,9.006682,0.9778153,0.015205228,2.998064,89.634384,3.6820276,33.210476,0.624568,0.10244976,0.67471385,0.33780774,0.8123281,-0.50462294,0.2217794,0.061323047,0.75373685,0.22142452,1.8211511,4.3583794,0.6107491,0.765758609217988,-0.1950933158282917
161,3.5067053,0.97620034,6.416562,0.9374972,0.01289291,4.4267178,96.30591,3.6526904,31.197536,0.6341468,0.11630549,0.25271845,0.312189,-0.8203977,0.22413087,0.34715074,0.62488914,0.1859469,0.6122997,1.9395224,4.3825893,0.3518708,-0.299341111662522,0.13630849617071455
162,3.5150113,1.5943577,7.0294943,0.86739886,0.025505532,3.561226,90.2537,4.2410107,31.046196,0.24336314,0.12386323,0.58773655,0.24854454,-0.9270857,-0.8413784,0.5483269,0.24359463,0.14821167,0.5408287,1.6802405,3.974962,0.73088753,-0.5478222973593553,-0.6069160832861579
163,3.8619833,0.97565174,6.7489142,0.74933004,0.02758376,4.6968536,83.16316,4.261483,30.251493,0.4416698,0.22096656,0.6639008,0.11206178,-0.803115,-0.5832985,0.58212173,0.5760735,0.54507524,0.22817229,1.0599539,5.8752646,0.74940974,-0.338112838963388,-0.19313316138367354
164,3.4818282,1.0138614,4.6161337,0.75643826,0.044170164,2.3445559,98.42205,5.250557,31.607615,0.0135048255,0.056590825,0.37099788,0.123921365,-0.7205738,0.63519764,0.5844185,0.23695433,0.8778735,0.70779216,2.030066,5.7145696,0.7776672,-0.20624686293213873,0.14084590360746352
